2305111,-59,-12,1004,350,140,2450,-11,10,986,-447,106,-414
2311291,-59,-12,1004,350,140,2450,-11,10,986,-447,108,-411
2317471,-43,-20,1020,350,-350,2730,-13,17,987,-447,108,-411
2323651,-43,-20,995,560,-140,2870,-13,17,1045,-447,106,-394
2329831,-39,-23,995,560,-140,2870,0,-4,1045,-447,106,-394
2336011,-29,-2,1024,700,-210,3220,-17,6,956,-442,114,-402
2342191,-29,-2,1024,350,-70,3220,-17,6,956,-454,109,-390
2348371,-30,-4,996,350,-70,3220,20,-31,1027,-454,109,-390
2354551,-21,0,1024,490,-210,2520,5,-17,992,-445,111,-391
2360731,-21,0,1024,490,-210,2520,5,-17,992,-447,121,-390
2366911,-13,0,1014,350,-70,1540,14,-24,1001,-447,121,-390
2373091,-2,-5,1014,490,-210,420,14,-24,1001,-447,126,-393
2379271,-2,-5,1014,490,-210,420,-5,-13,984,-447,126,-393
2385451,-13,-7,1015,560,0,-560,-13,-24,997,-439,129,-390
2391631,-13,-7,978,420,-140,-980,-13,-24,997,-448,133,-384
2397811,-27,-24,978,420,-140,-980,-5,-20,984,-448,133,-384
2403991,2,-8,1085,560,-490,-700,-27,-10,1016,-441,130,-394
2410171,2,-8,1085,70,350,210,-27,-10,1016,-441,130,-381
2416350,-33,-32,972,70,350,210,-11,-28,1027,-441,130,-381
2422530,-12,-3,1031,560,-420,1050,-11,-28,1027,-442,138,-394
2428710,-12,-3,1031,560,-420,1050,-11,-14,944,-442,138,-394
2434890,-12,-18,1013,420,-70,1610,12,-29,1084,-441,139,-390
2441070,-17,-11,993,490,-210,2030,12,-29,1084,-441,145,-372
2447250,-17,-11,993,490,-210,2030,-2,-17,968,-441,145,-372
2453430,-16,-1,956,70,-70,2590,-2,-17,968,-441,141,-387
2459610,-16,-1,1026,560,-140,2170,-22,4,945,-429,130,-376
2465790,-30,-12,1026,560,-140,2170,14,-2,1053,-429,130,-376
2471970,-39,-11,1008,350,0,2240,14,-2,1053,-441,150,-384
2478150,-39,-11,1008,420,-280,2520,0,-4,981,-441,150,-384
2484330,-29,-14,1004,420,-280,2520,7,-4,1004,-435,157,-369
2490510,-22,-11,1024,630,70,2520,7,-4,1004,-438,144,-367
2496690,-22,-11,1024,630,70,2520,-11,-17,1002,-438,144,-367
2502870,-29,-20,996,350,140,1680,-11,-17,1002,-441,150,-378
2509050,-10,-8,1020,280,-350,420,-7,-6,994,-442,153,-373
2515230,-10,-8,1020,280,-350,420,1,-14,1014,-442,153,-373
2521410,-30,-7,1010,280,140,-1120,1,-14,1014,-441,154,-370
2527590,-30,-7,1015,700,-420,-2800,13,-14,1007,-441,154,-370
2533769,-17,2,1015,700,-420,-2800,13,-14,995,-436,163,-364
2539950,-24,-9,995,700,-210,-4480,7,-8,995,-435,151,-363
2546130,-24,-9,995,770,-280,-5600,-23,-26,1007,-435,151,-363
2552309,-7,-13,1042,770,-280,-5600,-23,-26,1007,-435,169,-358
2558489,-21,-5,986,630,-210,-6790,14,-6,962,-436,159,-358
2564669,-21,-5,986,630,-210,-6790,15,-21,1024,-436,159,-358
2570849,-13,1,1013,840,-210,-8610,15,-21,1024,-433,169,-352
2577029,-14,-15,1024,490,-210,-9450,-18,-2,969,-433,169,-352
2583209,-14,-15,1024,490,-210,-9450,-18,-2,969,-426,159,-349
2589389,-5,7,980,910,0,-9730,15,-35,996,-441,174,-352
2595569,-5,7,1057,770,-350,-10990,0,-30,1029,-441,174,-352
2601749,-2,-13,1057,770,-350,-10990,0,-30,1029,-432,171,-355
2607929,-17,-32,997,560,0,-11480,-25,-22,958,-432,171,-349
2614109,-17,-32,997,1120,-490,-11270,5,-30,1075,-433,165,-349
2620289,-19,-12,1000,1120,-490,-11270,5,-30,1075,-435,175,-348
2626469,-18,-27,1039,490,-210,-10360,-22,-8,932,-435,175,-348
2632649,-18,-27,1039,490,-210,-10360,-22,-8,932,-429,183,-340
2638829,-26,-16,986,980,-280,-8820,4,-19,1075,-429,181,-352
2645009,-32,-15,1027,490,-210,-7840,-1,6,953,-429,181,-352
2651189,-32,-15,1027,490,-210,-7840,-1,6,953,-429,175,-342
2657369,-27,-7,1032,770,-140,-6930,-18,-13,1008,-429,175,-334
2663549,-27,-7,962,0,70,-6230,-18,-13,1008,-427,180,-334
2669729,-58,-30,962,0,70,-6230,-11,18,997,-438,193,-349
2675909,-28,-3,1066,1050,-630,-5600,2,3,998,-438,193,-349
2682089,-28,-3,1066,70,210,-5110,2,3,998,-432,172,-340
2688269,-62,-24,973,70,210,-5110,-16,0,1004,-430,186,-337
2694448,-30,7,1038,1050,-350,-4970,-12,4,958,-430,186,-337
2700628,-30,7,1038,1050,-350,-4970,-12,4,958,-427,178,-336
2706808,-28,-13,1019,280,-140,-4480,11,0,1016,-427,178,-336
2712988,-36,-5,993,490,-210,-4200,11,0,1016,-427,177,-331
2719168,-36,-5,993,490,-210,-4200,8,-10,997,-429,193,-324
2725348,-27,12,1006,770,-210,-3780,25,-30,1009,-429,193,-324
2731528,-27,12,1003,420,-70,-2870,25,-30,1009,-423,183,-327
2737708,-2,-7,1003,420,-70,-2870,-1,-13,1016,-427,187,-334
2743888,-30,-4,979,490,-210,-2170,-1,-13,973,-427,187,-334
2750068,-30,-4,979,280,0,-1680,2,2,973,-432,184,-322
2756248,-19,-16,1047,280,0,-1680,-1,-2,1006,-432,184,-322
2762428,-36,-19,989,770,-210,-1750,-1,-2,1006,-421,187,-322
2768608,-36,-19,989,770,-210,-1750,-3,-13,1018,-418,187,-325
2774788,-30,-12,991,210,-210,-1610,0,-5,998,-418,187,-325
2780968,-11,-6,1028,770,-70,-1470,0,-5,998,-426,189,-321
2787148,-11,-6,1028,770,-70,-1470,-9,-25,984,-426,190,-313
2793328,-53,-3,959,-70,140,-1680,-9,-25,984,-426,190,-313
2799508,-53,-3,1095,770,-490,-2170,13,-13,1020,-417,184,-316
2805688,5,19,1095,770,-490,-2170,18,0,983,-417,184,-316
2811868,-49,-19,929,0,350,-2660,18,0,983,-414,189,-312
2818048,-49,-19,929,0,-560,-2800,13,-21,999,-420,190,-315
2824228,-3,19,1055,770,-560,-2800,5,-21,1016,-420,190,-315
2830407,-14,-6,1016,560,-70,-2660,5,-21,1016,-420,196,-307
2836587,-14,-6,1016,560,-70,-2660,0,-7,980,-420,177,-318
2842767,-28,-10,983,70,280,-2800,0,-7,980,-420,177,-318
2848947,-13,-7,1005,1050,-630,-3150,-2,-11,984,-417,193,-309
2855127,-13,-7,1005,1050,-630,-3150,-24,-12,1002,-417,193,-309
2861307,-28,-34,1011,140,140,-3710,-24,-12,1002,-430,187,-313
2867487,-28,-34,1011,910,-280,-3710,10,-10,1021,-418,187,-310
2873667,-18,-4,1035,910,-280,-3710,10,-10,1021,-418,187,-310
2879847,-32,-35,964,-70,210,-4060,-25,-7,979,-417,199,-301
2886027,-32,-35,964,-70,-420,-4550,-7,-20,1034,-418,193,-292
2892207,-12,-14,1068,630,-420,-4550,-7,-20,1034,-418,193,-292
2898387,-32,-24,982,420,0,-4970,-10,-5,971,-415,205,-303
2904567,-32,-24,982,420,0,-4970,0,-11,1024,-415,205,-303
2910747,-18,2,1026,630,-140,-5460,0,-11,1024,-421,190,-301
2916927,-29,-8,1004,350,-140,-5880,20,2,1002,-411,205,-298
2923107,-29,-8,1004,350,-140,-5880,20,2,1002,-411,205,-298
2929287,-48,-18,1009,280,-350,-5670,-17,1,990,-418,204,-306
2935467,-48,-18,1009,840,-420,-5460,2,-16,1037,-414,195,-291
2941647,-21,-2,1036,840,-420,-5460,2,-16,1037,-414,195,-291
2947827,-50,-24,976,140,70,-5460,-2,12,974,-412,190,-297
2954007,-50,-24,976,140,-420,-5810,-2,12,995,-412,190,-297
2960187,-23,-2,1039,980,-420,-5810,-10,0,995,-411,195,-289
2966366,-31,-12,1008,560,-70,-6090,-25,-18,1007,-427,190,-295
2972546,-31,-12,1008,560,-70,-6090,-25,-18,1007,-427,190,-295
2978726,-36,-12,1022,630,-70,-6020,-10,4,975,-423,195,-282
2984906,-28,-15,1015,350,-140,-5880,10,-11,1016,-412,199,-288
2991086,-28,-15,1015,350,-140,-5880,10,-11,1016,-412,199,-288
2997266,-25,-9,1008,770,-350,-6230,4,-10,998,-421,193,-280
3003446,-25,-9,1008,420,-70,-6650,4,-10,998,-421,193,-280
3009626,-20,-4,1013,420,-70,-6650,-5,-6,1004,-402,201,-282
3015806,-14,-19,997,490,-210,-7140,14,-13,1013,-415,202,-277
3021986,-14,-19,997,490,-140,-7350,14,-13,1013,-415,202,-277
3028166,-23,0,1001,630,-140,-7350,6,0,994,-408,199,-288
3034346,-34,-7,1001,490,-210,-7210,15,-8,1028,-418,202,-286
3040526,-34,-7,1001,490,-210,-7210,15,-8,1028,-418,202,-286
3046706,-38,0,1013,700,-140,-7490,-9,9,977,-418,192,-280
3052886,-43,-14,1024,490,-210,-7490,-9,9,977,-418,192,-280
3059066,-43,-14,1024,490,-210,-7490,1,2,1030,-418,195,-273
3065246,-48,-11,1004,560,0,-7210,-20,3,965,-409,196,-276
3071426,-48,-11,1004,420,-210,-6580,-20,3,965,-409,196,-276
3077606,-36,-15,1025,420,-210,-6580,9,5,1017,-417,196,-276
3083786,-33,-10,1014,350,0,-5600,9,5,1017,-411,186,-277
3089966,-33,-10,1014,350,-210,-5390,11,-11,1032,-411,186,-277
3096146,-20,15,1010,700,-210,-5390,9,-19,990,-414,205,-282
3102326,-30,-11,990,350,-210,-5810,9,-19,990,-414,205,-282
3108505,-30,-11,990,350,-210,-5810,7,0,971,-415,192,-286
3114685,-17,18,925,840,-350,-5530,1,-7,1008,-405,199,-276
3120865,-28,-17,954,350,140,-5110,1,-7,1008,-405,199,-276
3127045,-28,-17,954,350,140,-5110,18,-25,1001,-415,199,-267
3133225,-14,8,989,910,-350,-4410,18,-25,1001,-411,189,-271
3139405,-14,8,989,280,0,-3360,-3,-4,995,-411,189,-271
3145585,-19,-16,987,280,0,-3360,-5,-21,990,-408,205,-268
3151765,-20,-7,1036,280,-280,-1610,-5,-21,990,-408,205,-268
3157945,-20,-7,1036,280,70,140,10,-27,1006,-415,187,-276
3164125,-20,-27,974,420,70,140,10,-27,1012,-414,195,-279
3170305,8,19,1044,840,-280,980,0,-52,1012,-414,195,-279
3176485,8,19,1044,840,-280,980,4,-25,981,-406,189,-265
3182665,-14,-7,985,-210,140,1820,4,-25,981,-409,198,-261
3188845,-3,10,1039,560,-420,2520,27,-24,1024,-409,198,-261
3195025,-3,10,1039,560,-420,2520,-1,-50,995,-409,207,-274
3201205,6,-2,1003,420,0,3220,-1,-50,995,-409,207,-274
3207385,6,-2,1003,280,0,3990,24,-33,1012,-414,189,-271
3213565,-5,12,1021,280,0,3990,24,-33,1012,-415,201,-264
3219745,-6,0,1003,350,-140,4550,5,-17,976,-415,201,-264
3225925,-6,0,1003,350,0,4970,11,-26,1024,-415,196,-265
3232105,-12,5,1028,350,0,4970,11,-26,1024,-415,196,-265
3238285,-19,-11,1014,280,-70,5600,7,-14,988,-409,189,-265
3244464,-19,-11,1014,280,-70,5600,7,-29,988,-417,190,-259
3250644,-9,14,1012,560,-210,6020,15,-29,988,-417,190,-259
3256824,-12,7,1009,210,0,6300,12,-17,1009,-424,190,-258
3263004,-12,7,1009,210,0,6300,12,-17,1009,-412,189,-262
3269184,-17,4,1021,420,-280,6580,5,-10,1006,-412,189,-262
3275364,-17,4,1021,140,70,7210,2,-34,1010,-406,190,-274
3281544,-21,-19,1000,140,70,7210,2,-34,1010,-406,190,-264
3287724,-11,3,1030,420,-210,7350,8,-18,1025,-412,193,-264
3293904,-11,3,1030,420,-210,7280,8,-18,1025,-420,187,-265
3300084,-35,-46,1005,140,0,7280,-51,16,951,-420,187,-265
3306264,-50,-12,1018,630,-490,9170,20,-2,1051,-418,192,-262
3312444,-50,-12,1018,630,-490,9170,20,-2,1051,-417,187,-262
3318624,-44,-27,983,0,70,11340,-28,12,991,-417,187,-262
3324804,-32,-21,1052,420,-210,11480,-22,0,994,-411,186,-259
3330984,-32,-21,1052,420,-210,11480,-22,0,994,-411,186,-259
3337164,-54,-38,987,-70,350,11760,-27,19,978,-423,192,-258
3343344,-54,-38,987,630,-350,11550,-27,19,978,-415,195,-267
3349524,-30,-18,1022,630,-350,11550,-11,-9,1014,-415,195,-267
3355704,-24,-20,1023,0,70,10990,0,-2,973,-420,195,-252
3361884,-24,-20,1023,0,70,8890,0,-2,973,-417,186,-253
3368064,-26,-16,1006,350,-70,8890,5,-18,1046,-417,186,-253
3374244,-13,0,1023,630,-140,6510,5,-18,952,-426,193,-250
3380424,-13,0,1023,630,-140,6510,17,-4,952,-426,193,-250
3386603,-24,-2,1003,350,140,3710,0,-11,1039,-418,193,-241
3392783,-35,-15,1013,560,-420,1260,0,-11,1039,-414,192,-249
3398963,-35,-15,1013,560,-420,1260,-13,4,982,-414,192,-249
3405143,-38,-18,1004,560,-140,980,-7,-13,1027,-421,183,-246
3411323,-38,-18,1004,560,-280,1330,-7,-13,1027,-417,184,-244
3417503,-21,-16,1035,560,-280,1330,-13,-8,995,-417,184,-244
3423683,-38,-23,977,140,140,2100,-13,-8,995,-420,184,-253
3429863,-38,-23,977,140,140,2660,1,-14,1020,-420,184,-253
3436043,-15,-8,1030,700,-350,2660,-12,-3,956,-418,190,-252
3442223,-30,-24,999,490,-70,3220,-12,-3,956,-433,195,-250
3448403,-30,-24,999,490,-70,3220,-15,-6,994,-433,195,-250
3454583,-18,-19,1021,630,-210,4550,-15,-41,1012,-430,193,-250
3460763,-10,7,1019,630,-280,7000,-2,-41,1012,-429,192,-237
3466943,-10,7,1019,630,-280,7000,0,-19,968,-429,192,-237
3473123,-13,-11,1003,-210,210,9590,0,-19,968,-421,192,-247
3479303,-13,-11,1003,420,-140,11550,20,-42,1045,-421,192,-247
3485483,14,15,1056,420,-140,11550,9,-36,987,-433,192,-246
3491663,-9,-1,981,140,140,13440,9,-36,987,-424,181,-247
3497843,-9,-1,981,140,140,15540,21,-51,1016,-424,181,-247
3504023,-1,11,1026,350,-210,15540,21,-51,1016,-430,196,-249
3510203,1,-3,1008,0,-140,18690,3,-35,1002,-424,177,-235
3516383,1,-3,1008,0,-140,18690,7,-43,997,-424,177,-235
3522562,2,-4,1012,280,70,21350,7,-43,997,-430,189,-246
3528742,3,-6,1024,350,-280,24080,4,-41,1013,-430,189,-246
3534922,3,-6,1024,350,-280,24080,-34,-41,972,-427,187,-241
3541102,0,-36,995,-210,210,27580,-34,-41,972,-435,189,-247
3547282,0,-36,995,420,-280,31220,10,-16,1031,-435,189,-247
3553462,-23,-3,1035,420,-280,31220,10,-16,1031,-436,174,-250
3559642,-35,-21,998,-490,140,35140,-21,-4,972,-442,178,-235
3565822,-35,-21,998,-490,140,39340,-4,-14,1024,-442,178,-235
3572002,-35,-20,1022,140,-140,39340,-4,-14,1024,-432,189,-247
3578182,-43,-29,1011,-280,70,42770,-29,11,976,-432,189,-247
3584362,-43,-29,1011,-280,70,42770,-29,11,1015,-435,184,-237
3590542,-55,-51,1022,-490,70,46620,-28,18,1015,-435,183,-243
3596722,-59,-40,999,-350,210,50190,-34,15,1004,-435,183,-243
3602902,-59,-40,999,-350,210,50190,-34,15,1004,-439,186,-228
3609082,-47,-52,1009,-840,70,53200,-44,5,979,-448,180,-241
3615262,-47,-52,1009,-210,140,55160,-18,-2,1009,-448,180,-241
3621442,-39,-29,1017,-210,140,55160,-18,-2,1009,-451,190,-246
3627622,-39,-36,973,-700,280,56070,-28,-7,1005,-451,190,-246
3633802,-39,-36,973,-700,280,57050,-28,-7,1005,-453,181,-244
3639982,-19,-28,1038,-560,0,57050,-22,-10,983,-447,177,-229
3646162,-31,-24,976,-420,-70,58170,-3,-28,1040,-447,177,-229
3652342,-31,-24,976,-420,-70,58170,-3,-28,1040,-466,172,-238
3658522,-17,-10,1043,-420,70,58800,0,7,951,-459,172,-231
3664701,-36,-27,971,-560,140,59290,0,-17,1057,-459,172,-231
3670881,-36,-27,971,-560,140,59290,-9,-17,1057,-463,183,-228
3677061,-19,-16,1033,-560,70,59640,-37,1,943,-463,183,-228
3683241,-19,-16,1033,-350,70,59710,-37,1,943,-465,168,-238
3689421,-34,-34,996,-350,70,59710,4,-4,1026,-478,168,-234
3695601,-39,-26,995,-840,210,59780,-20,-22,1028,-478,168,-234
3701781,-39,-26,995,-840,210,60130,-20,-22,1028,-477,171,-234
3707961,0,-27,1051,-770,70,60130,-36,-14,962,-472,165,-228
3714141,-20,-32,995,-560,210,60270,-36,-14,962,-472,165,-228
3720321,-20,-32,995,-560,210,60270,-14,-31,1016,-466,172,-237
3726501,-2,-18,1011,-910,140,60410,-9,-27,965,-466,172,-237
3732681,5,-11,993,-630,140,60480,-9,-27,965,-480,175,-228
3738861,5,-11,993,-630,140,60480,25,-48,1039,-487,169,-232
3745041,13,10,988,-280,-70,59850,38,-77,991,-487,169,-232
3751221,13,10,988,-490,70,58730,38,-77,991,-484,156,-228
3757401,35,50,1034,-490,70,58730,29,-54,967,-480,160,-238
3763581,26,24,1010,-700,-70,58170,29,-54,967,-480,160,-238
3769761,26,24,1010,-700,-70,57400,47,-67,1024,-489,156,-228
3775941,31,8,1020,-910,420,57400,5,-57,1018,-489,156,-228
3782121,18,-15,1009,-560,0,56840,5,-57,1018,-484,159,-228
3788301,18,-15,1009,-560,0,56840,-32,-27,992,-501,151,-229
3794481,-14,-37,1014,-490,140,56980,-32,-27,1003,-501,151,-229
3800660,-24,-26,1006,-980,210,57610,-25,-9,1003,-499,147,-216
3806840,-24,-26,1006,-980,210,57610,-15,-17,978,-499,157,-231
3813020,-21,-19,1026,-630,70,59080,-15,-17,978,-502,157,-231
3819200,-21,-19,1026,-910,210,61320,-21,-15,1021,-502,148,-229
3825380,-16,-27,1010,-910,210,61320,-1,-37,997,-502,148,-229
3831561,-3,-15,1017,-490,-70,64050,-1,-37,997,-492,148,-223
3837740,-3,-15,1017,-490,-70,64050,-10,-54,1017,-499,150,-228
3843920,8,-28,995,-980,350,66360,-10,-54,1017,-499,150,-228
3850100,25,-29,991,-630,-70,68390,-31,-59,955,-514,147,-229
3856280,25,-29,991,-630,-70,68390,-15,-57,1025,-514,136,-217
3862460,10,-29,1022,-630,140,70980,-15,-57,1025,-514,136,-217
3868640,1,-11,947,-980,210,74620,-7,-32,940,-511,144,-220
3874820,1,-11,947,-980,210,74620,-7,-40,1050,-511,144,-220
3881000,4,-2,1015,-1050,-70,76580,5,-40,1050,-520,142,-228
3887180,4,-2,1015,-1050,210,77350,0,-42,975,-523,136,-226
3893360,13,-17,914,-1050,210,77350,0,-42,975,-523,136,-226
3899540,9,7,1027,-840,350,77560,19,-59,1037,-523,130,-226
3905720,9,7,1027,-840,350,77560,14,-60,1009,-523,130,-226
3911900,28,10,1029,-840,210,76860,14,-60,1009,-523,130,-223
3918080,26,0,987,-1050,490,75600,10,-58,939,-534,135,-222
3924260,26,0,987,-1050,490,75600,10,-58,939,-534,135,-222
3930440,32,3,983,-840,-140,74690,21,-63,1070,-534,126,-222
3936619,27,-13,978,-1190,350,73570,-16,-68,967,-531,129,-220
3942799,27,-13,978,-1190,350,73570,-16,-68,967,-531,129,-220
3948979,28,9,1061,-420,0,73220,15,-52,1001,-535,118,-214
3955159,28,9,1061,-980,210,73220,-13,-63,1003,-535,118,-214
3961339,13,-27,976,-980,210,73220,-13,-63,1003,-528,121,-222
3967519,27,-13,1034,-980,70,74130,-2,-61,1003,-537,120,-219
3973699,27,-13,1034,-980,70,74130,-2,-61,1003,-537,120,-219
3979879,41,-8,1020,-630,0,75250,11,-79,1026,-540,121,-214
3986059,14,-3,981,-910,210,77210,-10,-58,968,-547,112,-214
3992239,14,-3,981,-910,210,77210,-10,-58,968,-547,112,-214
3998419,13,27,1056,-350,-210,79240,50,-30,1038,-543,114,-219
4004599,-18,0,972,-1330,560,79660,50,-30,1038,-543,114,-219
4010779,-18,0,972,-1330,560,79660,4,-18,967,-556,105,-220
4016959,-20,6,1039,-420,-280,80080,9,-10,1004,-547,105,-217
4023139,-20,6,1039,-1120,420,79940,9,-10,1004,-547,105,-217
4029319,-26,-22,1005,-1120,420,79940,-9,-5,1019,-552,106,-219
4035499,-29,-16,1006,-700,0,79730,-22,-16,960,-549,94,-213
4041679,-29,-16,1006,-700,0,79730,-22,-16,960,-549,94,-213
4047859,-9,-19,1005,-980,210,79030,20,-24,1033,-549,106,-210
4054039,5,-1,1016,-840,210,78260,20,-24,1033,-549,106,-210
4060219,5,-1,1016,-840,210,78260,-12,-52,961,-561,96,-214
4066399,15,-8,1016,-840,140,76860,8,-60,1031,-555,100,-207
4072579,19,3,1013,-700,280,75460,8,-60,1031,-555,100,-207
4078758,19,3,1013,-700,280,75460,8,-47,984,-550,91,-216
4084938,7,5,1020,-910,210,73780,8,-40,992,-564,85,-217
4091118,7,5,1020,-980,210,72520,18,-40,992,-564,85,-217
4097298,3,3,997,-980,210,72520,36,-30,1034,-558,84,-216
4103478,-14,27,1027,-630,210,71890,36,-30,1034,-558,84,-216
4109658,-14,27,1027,-630,210,71890,11,-14,959,-561,81,-211
4115838,-25,17,1004,-630,0,70840,18,0,1000,-555,82,-205
4122018,-34,-3,1001,-1050,210,70700,18,0,1000,-555,82,-205
4128198,-34,-3,1001,-1050,210,70700,11,-7,1011,-561,73,-208
4134378,-19,4,1044,-350,-140,71470,11,-7,1011,-571,84,-208
4140558,-22,-24,970,-1050,420,71260,-7,-10,968,-571,84,-208
4146738,-22,-24,970,-1050,420,71260,-2,-27,1042,-568,78,-210
4152918,-13,-1,1060,-280,0,70560,-2,-27,1042,-568,78,-210
4159098,-13,-1,1060,-840,280,68180,5,-5,976,-574,67,-213
4165278,-19,-14,991,-840,280,68180,-4,-18,988,-565,72,-211
4171458,-9,-15,1002,-630,70,66010,-4,-18,988,-565,72,-211
4177638,-9,-15,1002,-630,70,66010,7,-11,1045,-573,72,-217
4183818,-16,-5,1052,-350,0,64050,7,-11,1045,-580,70,-216
4189998,-28,-33,980,-700,140,62160,-21,-11,973,-580,70,-216
4196178,-28,-33,980,-700,140,62160,-21,-1,1002,-579,52,-216
4202358,-36,-30,1019,-840,140,61390,-21,-1,1002,-579,52,-216
4208538,-35,-15,1029,-350,-140,61390,-2,3,1021,-583,48,-207
4214717,-35,-15,1029,-350,-140,61390,-2,3,1021,-583,63,-214
4220898,-37,-20,998,-840,280,61460,-12,0,982,-583,63,-214
4227077,-37,-20,998,-840,0,61740,3,-4,1006,-577,49,-208
4233257,-35,-8,1019,-840,0,61740,3,-4,1006,-568,52,-217
4239437,-37,-3,1023,-560,0,63210,-1,3,1004,-568,52,-217
4245617,-37,-3,1023,-560,0,63210,7,-3,985,-573,51,-213
4251797,-25,-24,991,-910,280,64260,7,-3,985,-573,51,-213
4257977,-16,-1,1019,-560,0,64470,-6,-12,1006,-585,49,-211
4264157,-16,-1,1019,-560,0,64470,-6,-12,1006,-582,52,-205
4270337,-27,12,1024,-420,140,63770,29,-18,1038,-582,52,-205
4276517,-8,-11,994,-1190,420,62440,3,-24,951,-588,45,-207
4282697,-8,-11,994,-1190,420,62440,3,-24,951,-594,45,-208
4288877,-7,16,1041,-210,-70,61460,3,-24,1013,-594,45,-208
4295057,-7,16,1041,-770,210,60270,3,-34,1015,-585,36,-208
4301237,-5,-5,972,-770,210,60270,20,-34,1015,-585,36,-208
4307417,-16,30,1038,-280,-140,59080,29,-17,991,-586,30,-205
4313597,-16,30,1038,-280,-140,59080,29,-17,991,-585,30,-222
4319777,-15,6,1011,-840,210,58170,29,-23,1010,-585,30,-222
4325957,-20,16,1002,-490,140,57120,22,-17,992,-583,34,-207
4332137,-20,16,1002,-490,140,57120,22,-17,992,-585,25,-207
4338317,-2,16,1027,-350,-140,56350,12,-30,1014,-585,25,-207
4344497,-4,-10,1002,-840,140,56210,12,-30,1014,-579,22,-198
4350677,-4,-10,1002,-840,140,56210,6,-41,1019,-579,22,-198
4356856,0,2,1021,-420,280,56350,2,-25,978,-588,24,-204
4363036,0,2,1021,-700,-140,56630,2,-25,978,-591,28,-207
4369216,-14,0,1012,-700,-140,56630,30,-22,1022,-591,28,-207
4375396,-24,18,1012,-490,210,57960,23,-15,983,-589,19,-207
4381576,-24,18,1012,-490,210,57960,23,-15,983,-589,15,-202
4387756,-19,35,1018,-490,-70,59080,35,-4,999,-589,15,-202
4393936,-27,13,990,-560,140,59920,35,-4,999,-588,16,-211
4400116,-27,13,990,-560,140,59920,41,-4,1016,-588,16,-211
4406296,-30,34,1048,-140,-140,60410,16,-3,978,-594,18,-214
4412476,-23,-13,975,-840,280,59430,16,-3,978,-600,12,-208
4418656,-23,-13,975,-840,280,59430,8,-22,1037,-600,12,-208
4424836,-19,6,1059,-280,-140,58870,8,-22,1037,-592,18,-207
4431016,-19,6,1059,-840,350,57540,-13,-2,956,-592,6,-208
4437196,-22,-30,982,-840,350,57540,0,-14,1037,-588,6,-208
4443376,-20,-3,1023,-70,0,57750,0,-14,1037,-588,9,-220
4449556,-20,-3,1023,-70,0,57750,-2,-24,996,-588,9,-220
4455736,-11,-7,1020,-980,210,57820,-3,-33,991,-583,4,-217
4461916,-7,0,1011,-700,70,58940,-3,-33,991,-580,3,-205
4468096,-7,0,1011,-700,70,58940,16,-25,1015,-580,3,-205
4474276,-15,-3,1015,-490,140,61040,16,-25,1015,-597,-7,-208
4480456,-15,-3,1020,-770,70,63490,4,-28,1021,-597,-3,-210
4486635,-15,-3,1020,-770,70,63490,11,-9,977,-594,-3,-210
4492816,-36,0,991,-420,70,66500,11,-9,977,-603,-4,-199
4498996,-36,0,991,-630,140,70070,21,0,1016,-603,-4,-199
4505175,-45,7,1028,-630,140,70070,21,4,980,-592,1,-210
4511355,-47,-14,1000,-560,140,73920,-10,4,980,-598,-9,-195
4517535,-47,-14,1000,-560,140,73920,0,-4,1007,-598,-9,-195
4523715,-36,-11,1016,-700,140,77840,0,-4,1007,-595,-19,-213
4529895,-29,-23,1021,-560,-70,81130,-15,-11,1026,-595,-19,-213
4536075,-29,-23,1021,-560,-70,81130,-27,-3,972,-604,-18,-208
4542255,-36,-38,997,-1260,490,84070,-27,-3,972,-600,-25,-211
4548435,-36,-20,1001,-1050,280,85960,-12,-1,999,-600,-25,-211
4554615,-29,-20,1001,-1050,280,85960,-12,-1,999,-583,-31,-202
4560795,-27,-6,1006,-910,-70,87430,11,-11,1009,-583,-28,-199
4566975,-27,-6,1006,-980,350,87920,21,-4,972,-583,-28,-199
4573155,-20,9,1011,-980,350,87920,21,-4,972,-592,-27,-210
4579335,-8,21,1030,-420,-210,86660,41,-30,1066,-592,-27,-210
4585515,-8,21,1030,-420,-210,86660,3,-28,932,-594,-34,-205
4591695,-2,-7,997,-1820,840,82880,3,-28,932,-598,-39,-204
4597875,7,24,1036,-420,-210,78820,26,-33,1042,-598,-39,-204
4604055,7,24,1036,-420,-210,78820,26,-33,1042,-600,-48,-201
4610235,-12,1,976,-980,490,74060,7,-14,984,-591,-40,-201
4616415,-12,-2,1031,-350,-350,69160,16,-5,1008,-591,-40,-201
4622594,-9,-2,1031,-350,-350,69160,16,-5,1008,-598,-39,-199
4628774,-28,-7,1021,-560,140,64540,-7,-15,1041,-598,-39,-199
4634954,-28,-7,1021,-840,350,60690,-7,-15,1041,-598,-46,-211
4641134,-27,-22,998,-840,350,60690,-8,6,972,-592,-42,-198
4647314,-22,-8,1044,-770,-140,58940,3,-5,992,-592,-42,-198
4653494,-22,-8,1044,-770,-140,58940,3,-5,992,-592,-52,-210
4659674,-42,-10,972,-770,210,59430,4,-7,1031,-594,-52,-211
4665854,-31,-7,1015,-840,210,61180,-5,1,949,-594,-52,-211
4672034,-31,-7,1015,-840,210,61180,-5,1,949,-580,-52,-208
