Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
0,0,-4,-28,1009,980,140,280,-62,-22,994,-445,-81,-475
1,6168,-5,-34,1008,700,140,280,-48,-22,1001,-457,-82,-472
2,12348,0,-25,1006,700,490,490,-73,-24,985,-457,-82,-472
3,18528,0,-25,1006,700,490,490,-73,-24,985,-462,-84,-469
4,24708,-5,-27,1004,630,350,280,-64,-24,987,-462,-82,-480
5,30888,-1,-27,1011,700,210,350,-58,-22,989,-453,-82,-480
6,37067,-1,-27,1011,700,210,350,-58,-22,989,-451,-88,-471
7,43247,-4,-30,1005,490,420,350,-61,-21,994,-451,-88,-471
8,49427,-4,-28,1008,560,350,280,-61,-21,994,-448,-79,-475
9,55607,-4,-28,1008,560,350,280,-61,-24,989,-445,-81,-475
10,61787,-4,-28,1009,490,350,280,-64,-20,995,-445,-81,-475
11,67967,-4,-28,1009,420,350,280,-64,-20,995,-448,-82,-469
12,74147,-5,-32,1008,420,350,280,-63,-19,992,-448,-82,-469
13,80327,-5,-32,1009,490,70,210,-63,-25,990,-447,-84,-466
14,86507,-5,-32,1009,490,-70,210,-60,-25,990,-459,-85,-471
15,92687,-3,-28,1008,560,-70,210,-61,-22,993,-459,-85,-471
16,98867,-4,-30,1010,420,-140,210,-61,-22,993,-453,-82,-486
17,105047,-4,-30,1010,420,-140,210,-67,-20,997,-454,-84,-483
18,111227,-6,-32,1012,420,-280,210,-61,-25,998,-454,-84,-483
19,117407,0,-26,1009,420,-630,140,-61,-25,998,-448,-78,-475
20,123587,0,-26,1009,420,-630,140,-47,-30,993,-448,-78,-475
21,129767,-5,-26,1002,-140,-280,350,-47,-30,993,-465,-79,-475
22,135947,-1,-31,1012,-700,-140,140,-79,-27,996,-456,-78,-481
23,142127,-1,-31,1012,-700,-140,140,-70,-23,968,-456,-78,-481
24,148307,-7,-37,993,280,-420,70,-70,-23,968,-450,-84,-480
25,154487,-7,-37,993,1050,-700,70,-56,-20,1003,-450,-81,-471
26,160667,-2,-24,1018,1050,-700,70,-57,-28,983,-451,-81,-471
27,166847,-1,-25,1000,700,-210,210,-57,-28,983,-453,-88,-469
28,173027,-1,-25,1000,700,-210,210,-61,-22,997,-453,-88,-469
29,179207,-5,-28,1012,350,140,210,-61,-22,997,-454,-90,-477
30,185386,-4,-30,1006,490,0,210,-63,-23,995,-454,-93,-481
31,191566,-4,-30,1006,490,0,210,-62,-24,997,-454,-93,-481
32,197746,-2,-29,1009,560,-70,140,-62,-24,997,-450,-84,-478
33,203926,-3,-31,1007,350,140,210,-63,-26,990,-450,-84,-478
34,210106,-3,-31,1007,350,140,210,-62,7,996,-450,-90,-468
35,216286,-35,-27,1012,210,0,350,-62,7,996,-445,-88,-477
36,222466,-35,-49,1016,1610,-2030,1050,-77,-38,993,-445,-88,-477
37,228646,4,-49,1016,1610,-2030,1050,-77,-38,993,-453,-81,-475
38,234826,49,-10,985,2870,-1960,0,-36,-53,968,-459,-88,-475
39,241006,49,-10,985,-1610,2800,-140,-65,-28,1009,-459,-88,-475
40,247186,-2,-19,1005,-1610,2800,-140,-65,-28,1009,-451,-76,-469
41,253366,-29,-50,1028,-2730,3430,280,-87,2,980,-451,-76,-469
42,259546,-29,-50,1028,-2730,3430,210,-87,-23,1001,-456,-87,-471
43,265726,-14,-40,995,1050,-490,210,-64,-23,1001,-465,-79,-480
44,271906,8,-17,1018,2240,-1750,210,-48,-33,989,-465,-79,-480
45,278086,8,-17,1018,2240,-1750,210,-48,-33,989,-450,-81,-480
46,284266,2,-21,993,280,350,280,-57,-28,1005,-450,-81,-474
47,290446,-10,-34,1018,-700,1260,280,-64,-16,957,-438,-79,-474
48,296626,-10,-34,1018,-700,1260,280,-64,-16,957,-453,-81,-477
49,302806,90,111,900,70,2100,980,-29,-101,1121,-453,-81,-477
50,308986,90,-193,1225,-6020,6860,1890,-29,-101,1121,-451,-82,-471
51,315166,-113,-193,1225,-6020,6860,1890,-92,71,824,-453,-91,-474
52,321345,-23,-33,806,700,-280,350,-92,-9,1091,-453,-91,-474
53,327525,-23,-33,806,3570,-3570,-70,-92,-9,1091,-457,-85,-478
54,333705,27,0,1150,3570,-3570,-70,-31,-56,966,-457,-85,-478
55,339885,-4,-34,923,-630,980,210,-80,0,984,-454,-76,-480
56,346065,-4,-34,923,-630,980,210,-80,0,984,-451,-84,-489
57,352245,-16,-44,1037,280,140,210,-54,-38,1009,-451,-84,-489
58,358425,12,-18,1012,1190,-490,280,-54,-38,1009,-453,-87,-481
59,364605,12,-18,1012,1190,-490,280,-68,-14,985,-448,-88,-472
60,370785,-21,-44,997,70,770,350,-75,-12,984,-448,-88,-472
61,376965,-1,-37,1016,1610,-1120,70,-75,-12,984,-456,-90,-490
62,383145,-1,-37,1016,1610,-1120,70,-63,-24,1004,-456,-90,-490
63,389325,-8,-37,1010,1330,-840,0,-59,-23,990,-454,-87,-475
64,395505,-8,-37,1009,1820,-1470,-70,-59,-23,990,-453,-88,-478
65,401685,-1,-16,1009,1820,-1470,-70,-51,-33,1004,-453,-88,-478
66,407865,11,-22,1002,1190,-1120,0,-51,-33,1004,-451,-85,-468
67,414045,11,-22,1002,-560,840,-70,-50,-28,994,-451,-85,-468
68,420225,-4,-23,1019,-560,840,-70,-75,-14,976,-451,-90,-474
69,426405,-10,-39,984,-420,840,140,-75,-14,976,-463,-79,-477
70,432585,-10,-39,984,-420,840,140,-55,-28,1002,-463,-79,-477
71,438765,-1,-22,1020,630,-70,-140,-55,-23,995,-450,-82,-484
72,444945,-4,-30,1003,-630,1050,0,-60,-23,995,-457,-87,-474
73,451125,-4,-30,1003,-630,1050,0,-64,-16,982,-457,-87,-474
74,457304,-10,-31,1007,-280,770,-70,-64,-16,982,-451,-78,-475
75,463484,-3,-29,1011,0,350,-70,-60,-26,1002,-451,-78,-475
76,469664,-3,-29,1011,0,350,-70,-65,-14,985,-456,-79,-475
77,475844,-13,-30,1003,-140,560,0,-65,-14,985,-450,-84,-478
78,482024,-13,-30,1009,700,-140,140,-63,-17,996,-450,-84,-478
79,488204,-9,-33,1009,700,-140,140,-63,-17,996,-451,-85,-483
80,494384,-4,-30,1011,910,-420,210,-61,-19,992,-448,-81,-474
81,500564,-4,-30,1011,1120,-350,280,-62,-18,987,-448,-81,-474
82,506744,-8,-31,1000,1120,-350,280,-62,-18,987,-453,-81,-481
83,512924,1,-29,1022,1400,-840,280,-60,-31,1005,-453,-81,-481
84,519104,1,-29,1022,1400,-840,280,-64,-18,987,-442,-90,-469
85,525284,-4,-32,1001,910,-350,210,-64,-18,987,-454,-82,-468
86,531464,-5,-38,1010,1400,-560,210,-68,-22,991,-454,-82,-468
87,537644,-5,-38,1010,1400,-560,210,-68,-22,991,-447,-82,-474
88,543824,3,-18,994,1540,-630,210,-62,-33,984,-447,-82,-474
89,550004,-1,-32,1011,910,140,280,-60,-26,984,-450,-88,-480
90,556184,-1,-32,1011,910,140,280,-60,-26,984,-447,-90,-478
91,562364,0,-32,1007,910,0,350,-61,-27,994,-447,-90,-478
92,568544,0,-32,1007,770,140,280,-67,-21,993,-444,-87,-477
93,574724,-2,-30,1007,770,140,280,-67,-21,993,-460,-85,-471
94,580904,-4,-29,1002,630,140,280,-58,-24,983,-460,-85,-471
95,587084,-4,-29,1002,420,210,280,-58,-24,983,-454,-85,-480
96,593263,-3,-26,1008,420,210,280,-58,-27,998,-454,-85,-480
97,599443,-5,-27,1004,-70,350,210,-66,-20,1002,-453,-81,-478
98,605623,-5,-27,1004,-70,350,210,-66,-20,1002,-454,-90,-489
99,611803,-11,-33,1031,0,350,210,-65,-16,1001,-454,-90,-489
100,617983,-11,-40,1019,630,-70,280,-68,-19,990,-454,-85,-475
101,624163,-11,-40,1019,630,-70,280,-68,-19,990,-454,-85,-471
102,630343,-7,-28,998,840,-350,350,-57,-22,991,-451,-85,-471
103,636523,-2,-31,1012,980,-350,350,-57,-22,991,-444,-88,-472
104,642703,-2,-31,1012,980,-350,350,-54,-25,1006,-444,-88,-472
105,648883,-4,-20,1003,630,-140,490,-50,-24,980,-456,-76,-475
106,655063,-4,-20,1003,350,70,350,-50,-24,980,-457,-76,-481
107,661243,5,-25,1014,350,70,350,-67,-29,1014,-457,-76,-481
108,667423,-9,-25,1016,280,490,210,-67,-29,1014,-450,-91,-481
109,673603,-9,-25,1016,1050,140,140,-68,-20,1002,-450,-91,-481
110,679783,-4,-38,1025,1050,140,140,-69,-17,1007,-454,-84,-474
111,685963,-13,-41,1027,2310,-560,-70,-69,-17,1007,-459,-84,-472
112,692143,-13,-41,1027,2310,-560,-70,-73,-6,1019,-459,-84,-472
113,698323,-12,-40,1044,5180,-3080,-420,-42,-28,1065,-460,-85,-469
114,704503,14,-3,1089,9310,-6580,-1610,-42,-28,1065,-447,-96,-475
115,710683,14,-3,1089,9310,-6580,-1610,-18,-56,1102,-447,-96,-475
116,716863,36,9,1149,14910,-7840,-5320,-18,-56,1102,-441,-90,-471
117,723043,-5,-98,1228,25620,-7350,-9660,-119,-25,1184,-441,-90,-471
118,729223,-5,-98,1228,25620,-7350,-9660,-130,-27,1237,-456,-100,-474
119,735402,5,-97,1285,41860,-7420,-9800,-130,-27,1237,-444,-100,-471
120,741582,5,-97,1285,59780,-9030,-11130,-78,-71,1314,-444,-100,-471
121,747762,52,-49,1358,59780,-9030,-11130,-107,-100,1375,-447,-100,-468
122,753942,77,-78,1432,75180,-1190,-12670,-107,-100,1375,-447,-111,-469
123,760122,77,-78,1432,95830,12180,-13720,-90,-62,1360,-441,-111,-469
124,766302,41,-62,1406,95830,12180,-13720,-90,-62,1360,-442,-127,-457
125,772482,71,-63,1389,117600,12740,-16170,-89,-88,1344,-442,-127,-457
126,778662,71,-63,1389,117600,12740,-16170,-36,-87,1279,-444,-148,-445
127,784842,74,-17,1336,138040,12810,-20650,-36,-87,1279,-442,-157,-450
128,791022,56,25,1271,156730,16310,-27440,5,-64,1226,-442,-157,-450
129,797202,56,25,1271,156730,16310,-27440,38,-46,1211,-432,-175,-453
130,803382,26,54,1259,172620,20020,-35280,38,-46,1211,-432,-175,-453
131,809562,58,88,1236,187250,21560,-42280,72,-76,1199,-450,-187,-433
132,815742,58,88,1236,187250,21560,-42280,72,-76,1199,-442,-211,-421
133,821922,49,121,1203,200970,20370,-47250,120,-57,1150,-442,-211,-421
134,828102,49,121,1203,213710,16240,-52500,236,-22,1129,-447,-222,-409
135,834282,9,232,1169,213710,16240,-52500,236,-22,1129,-441,-249,-400
136,840462,-11,258,1065,219310,4620,-56210,245,-2,1006,-441,-249,-400
137,846642,-11,258,1065,225470,-5810,-62580,245,-2,958,-448,-259,-385
138,852822,-88,290,992,225470,-5810,-62580,284,91,958,-448,-259,-385
139,859002,-123,288,917,223300,-17780,-69860,268,83,909,-444,-277,-375
140,865182,-123,288,917,223300,-17780,-69860,268,83,909,-438,-304,-361
141,871361,-127,297,863,206990,-33740,-70770,294,66,875,-438,-304,-361
142,877542,-136,344,822,178290,-50540,-61320,325,70,869,-439,-307,-355
143,883721,-136,344,822,178290,-50540,-61320,325,70,869,-439,-307,-342
144,889901,-148,361,806,139440,-67060,-42210,339,49,859,-444,-312,-342
145,896081,-138,392,790,96110,-82250,-15680,339,49,859,-433,-327,-346
146,902261,-138,392,790,96110,-82250,-15680,372,43,852,-433,-327,-346
147,908441,-133,420,782,50960,-96950,13440,395,40,820,-415,-319,-331
148,914621,-133,420,782,8470,-112560,39970,395,40,820,-402,-322,-330
149,920801,-116,433,761,8470,-112560,39970,398,28,805,-402,-322,-330
150,926981,-89,440,773,-27580,-128590,59990,394,8,816,-385,-321,-342
151,933161,-89,440,773,-27580,-143150,72940,394,8,816,-385,-321,-342
152,939341,-41,411,795,-56630,-143150,72940,374,-26,843,-364,-316,-342
153,945521,-7,414,810,-82670,-153370,80640,374,-26,843,-357,-310,-354
154,951701,-7,414,810,-82670,-153370,80640,400,-69,860,-357,-310,-354
155,957881,55,432,813,-114380,-158340,85120,413,-111,861,-336,-300,-360
156,964061,98,444,806,-148470,-159110,86940,413,-111,861,-322,-294,-357
157,970241,98,444,806,-148470,-159110,86940,396,-158,844,-322,-294,-357
158,976421,127,410,815,-179130,-156450,86590,332,-178,853,-318,-273,-361
159,982601,158,343,847,-200410,-150920,87360,332,-178,853,-318,-273,-361
160,988781,158,343,847,-200410,-150920,87360,283,-245,854,-301,-259,-378
161,994961,221,303,871,-207970,-141750,91280,283,-245,854,-283,-244,-397
162,1001141,221,303,871,-206570,-127820,93730,269,-292,852,-283,-244,-397
163,1007321,274,292,868,-206570,-127820,93730,266,-289,834,-276,-228,-397
164,1013500,274,288,820,-206780,-109060,91070,266,-289,834,-276,-228,-397
165,1019680,274,288,820,-206780,-86940,84210,209,-279,810,-259,-211,-397
166,1025860,268,222,787,-217700,-86940,84210,209,-279,800,-250,-186,-412
167,1032040,266,108,785,-234220,-63210,76020,91,-277,800,-250,-186,-412
168,1038220,266,108,785,-234220,-63210,76020,23,-299,820,-259,-159,-426
169,1044400,283,41,818,-247730,-39760,68180,23,-299,820,-247,-139,-426
170,1050580,306,-41,894,-253330,-17220,61950,-64,-328,872,-247,-139,-426
171,1056760,306,-41,894,-253330,-17220,61950,-99,-345,889,-249,-115,-424
172,1062940,314,-76,922,-247100,3640,58730,-99,-345,889,-249,-115,-424
173,1069120,328,-68,934,-231910,21770,59080,-90,-355,879,-256,-100,-448
174,1075300,328,-68,934,-231910,21770,59080,-90,-355,879,-250,-78,-442
175,1081480,305,-31,896,-210770,35630,59500,-50,-334,831,-250,-78,-442
176,1087660,305,-31,896,-189140,44520,58170,-45,-298,785,-252,-72,-447
177,1093840,281,-12,844,-189140,44520,58170,-45,-298,785,-261,-45,-459
178,1100020,218,-49,773,-170100,49910,56350,-89,-238,727,-261,-45,-459
179,1106200,218,-49,773,-170100,56070,57470,-143,-196,674,-273,-31,-448
180,1112380,171,-101,704,-158830,56070,57470,-143,-196,674,-273,-31,-448
181,1118560,139,-154,659,-154280,64540,62650,-192,-169,621,-276,-21,-448
182,1124740,139,-154,659,-154280,64540,62650,-192,-169,621,-274,-4,-462
183,1130920,99,-201,595,-150920,73010,69090,-255,-120,538,-274,-4,-462
184,1137100,62,-325,527,-145950,79310,73780,-408,-82,498,-280,13,-457
185,1143280,62,-325,527,-145950,79310,73780,-408,-82,498,-280,13,-457
186,1149460,97,-449,639,-132650,82740,74060,-486,-143,650,-301,13,-465
187,1155639,97,-430,829,-107940,87360,68180,-435,-237,835,-294,33,-465
188,1161819,206,-430,829,-107940,87360,68180,-435,-237,835,-294,33,-465
189,1167999,279,-363,960,-82320,96810,58450,-362,-320,963,-309,37,-466
190,1174179,279,-363,960,-59430,109130,46060,-362,-320,963,-313,37,-469
191,1180359,357,-275,1075,-59430,109130,46060,-272,-369,1049,-313,37,-469
192,1186539,352,-205,1110,-34300,121170,33460,-235,-344,1019,-337,42,-465
193,1192719,352,-205,1110,-34300,121170,23310,-235,-344,1019,-337,42,-465
194,1198899,317,-223,1043,-5320,132020,23310,-293,-285,900,-345,40,-462
195,1205079,207,-282,896,27790,144130,18550,-293,-285,728,-364,34,-471
196,1211259,207,-282,896,27790,144130,18550,-334,-141,728,-364,34,-471
197,1217439,71,-296,742,56420,159670,18900,-320,-34,671,-369,30,-469
198,1223619,-7,-282,696,74550,174090,21910,-320,-34,671,-369,25,-460
199,1229799,-7,-282,696,74550,174090,21910,-307,-1,705,-388,25,-460
200,1235979,-31,-272,749,82320,189140,27650,-301,15,797,-402,16,-460
201,1242159,-31,-270,846,86380,207060,34580,-301,15,797,-402,16,-460
202,1248339,-48,-270,846,86380,207060,34580,-296,50,885,-426,10,-466
203,1254519,-73,-265,956,94710,225890,38710,-296,50,885,-448,-4,-457
204,1260699,-73,-265,956,113190,241500,39060,-287,66,978,-448,-4,-457
205,1266879,-74,-261,1059,113190,241500,39060,-266,66,1060,-474,-25,-445
206,1273059,-57,-236,1141,139510,251720,36050,-266,66,1060,-474,-25,-445
207,1279239,-57,-236,1141,139510,251720,30800,-208,56,1116,-487,-37,-444
208,1285419,-67,-178,1181,166040,254940,30800,-137,128,1144,-520,-43,-436
209,1291598,-128,-115,1193,188580,250740,24080,-137,128,1144,-520,-43,-436
210,1297778,-128,-115,1193,188580,250740,24080,-103,125,1106,-535,-70,-424
211,1303958,-128,-77,1142,204960,239470,17220,-103,125,1106,-553,-79,-411
212,1310138,-154,-59,1088,217490,225120,11620,-72,149,1059,-553,-79,-411
213,1316318,-154,-59,1088,217490,225120,11620,-42,231,1003,-559,-112,-402
214,1322498,-230,-30,1029,225960,209370,5810,-42,231,1003,-559,-112,-402
215,1328678,-230,-30,963,227780,192500,-1610,16,277,945,-573,-118,-387
216,1334858,-279,27,963,227780,192500,-1610,68,324,908,-589,-150,-367
217,1341038,-329,77,926,225470,175420,-9310,68,324,908,-589,-150,-367
218,1347218,-329,77,926,224770,158900,-15610,101,379,882,-597,-157,-351
219,1353398,-389,110,910,224770,158900,-15610,101,379,882,-597,-180,-343
220,1359578,-360,139,890,230580,143570,-19810,136,345,844,-606,-180,-343
221,1365758,-360,139,890,230580,143570,-19810,202,343,859,-628,-190,-325
222,1371938,-355,199,900,243390,131320,-24220,202,343,859,-628,-190,-325
223,1378118,-339,242,896,257740,120190,-31640,245,333,849,-630,-202,-301
224,1384298,-339,242,896,257740,120190,-31640,245,333,864,-639,-226,-292
225,1390478,-317,250,902,271530,108220,-45010,251,325,864,-639,-226,-292
226,1396658,-330,246,913,284480,93870,-64190,242,359,874,-634,-243,-271
227,1402838,-330,246,913,284480,93870,-64190,242,359,874,-634,-243,-271
228,1409018,-383,192,932,295750,74550,-85400,182,394,897,-654,-255,-258
229,1415198,-383,192,929,307440,50260,-102270,142,457,888,-660,-255,-235
230,1421378,-448,142,929,307440,50260,-102270,142,457,888,-660,-255,-235
231,1427558,-726,477,1118,307720,17080,-109480,657,662,1490,-654,-271,-226
232,1433737,-726,477,1118,205170,-95480,-99050,657,662,1490,-661,-280,-225
233,1439917,-324,130,990,205170,-95480,-99050,-295,141,667,-661,-280,-225
234,1446097,-532,-223,823,170380,-174650,-77980,22,723,838,-649,-277,-226
235,1452277,-532,-223,823,170380,-174650,-77980,22,723,838,-649,-277,-226
236,1458457,-834,304,986,230720,-182420,-53830,409,510,926,-646,-289,-232
237,1464637,-330,440,984,250950,-180950,-35560,445,187,1014,-642,-294,-219
238,1470817,-330,440,984,250950,-180950,-35560,445,187,1014,-642,-294,-219
239,1476997,-229,469,1010,255570,-159600,-28280,441,200,1013,-633,-315,-204
240,1483177,-277,420,1048,245070,-140840,-32200,441,200,1013,-633,-321,-211
241,1489357,-277,420,1048,245070,-140840,-32200,370,325,1076,-633,-321,-211
242,1495537,-365,344,1014,229250,-135590,-42490,348,334,952,-624,-322,-202
243,1501717,-365,344,951,217070,-138320,-53690,348,334,952,-624,-322,-202
244,1507897,-362,407,951,217070,-138320,-53690,460,330,934,-624,-328,-181
245,1514077,-381,485,895,204960,-148750,-61600,471,371,842,-612,-333,-177
246,1520257,-381,485,895,194530,-165690,-65380,471,371,842,-612,-333,-177
247,1526437,-433,478,843,194530,-165690,-65380,458,377,783,-613,-339,-180
248,1532617,-465,481,755,186410,-184520,-58310,458,377,783,-613,-339,-180
249,1538797,-465,481,755,186410,-184520,-58310,519,339,744,-612,-354,-169
250,1544977,-427,572,742,174580,-199710,-37240,632,248,773,-600,-345,-175
251,1551157,-360,686,752,156380,-208110,-4760,632,248,773,-600,-345,-175
252,1557336,-360,686,752,156380,-208110,-4760,714,176,809,-589,-354,-175
253,1563517,-280,749,781,132580,-210770,33880,714,176,808,-576,-360,-166
254,1569697,-267,725,776,106890,-211540,71750,700,143,808,-576,-360,-166
255,1575876,-267,725,776,106890,-211540,71750,702,189,787,-555,-367,-183
256,1582056,-273,732,753,82950,-214130,102130,702,189,787,-555,-367,-183
257,1588236,-273,732,723,59150,-217560,121240,723,157,763,-541,-382,-195
258,1594416,-218,752,723,59150,-217560,121240,757,152,759,-517,-381,-195
259,1600596,-199,786,738,37450,-219660,129850,757,152,759,-517,-381,-195
260,1606776,-199,786,738,19600,-220990,131460,819,137,767,-508,-390,-195
261,1612956,-185,844,750,19600,-220990,131460,819,137,767,-508,-390,-208
262,1619136,-154,833,760,6300,-221690,131950,804,102,761,-483,-388,-208
263,1625316,-154,833,760,6300,-221690,131950,732,50,768,-468,-397,-202
264,1631496,-113,762,774,1050,-220850,135380,732,50,768,-468,-397,-202
265,1637676,-75,753,744,1890,-218260,144340,724,-2,733,-435,-402,-205
266,1643856,-75,753,744,1890,-218260,144340,712,-72,722,-417,-400,-213
267,1650036,-20,744,712,-980,-214130,161070,712,-72,722,-417,-400,-213
268,1656216,42,724,684,-10780,-209230,183330,693,-135,704,-400,-406,-213
269,1662396,42,724,684,-10780,-209230,183330,693,-135,704,-400,-406,-213
270,1668576,75,732,665,-29120,-204680,206920,708,-159,710,-370,-397,-216
271,1674756,75,732,665,-56070,-203000,227150,729,-176,673,-342,-399,-228
272,1680936,106,752,636,-56070,-203000,227150,729,-176,673,-342,-399,-228
273,1687116,139,743,606,-84630,-202860,240380,715,-199,642,-307,-391,-237
274,1693296,139,743,606,-108780,-201950,245980,649,-232,657,-289,-381,-238
275,1699476,183,691,619,-108780,-201950,245980,649,-232,657,-289,-381,-238
276,1705656,248,599,675,-126420,-199780,245070,551,-287,710,-258,-372,-244
277,1711836,248,599,675,-126420,-199780,245070,551,-287,710,-258,-372,-244
278,1718015,317,512,720,-137830,-196840,238980,468,-356,744,-237,-361,-259
279,1724195,396,454,746,-145530,-193060,229600,426,-436,764,-207,-351,-262
280,1730375,396,454,746,-145530,-193060,229600,426,-436,764,-207,-351,-262
281,1736555,460,446,779,-153090,-186410,219450,406,-496,801,-177,-337,-265
282,1742735,502,375,851,-153650,-177310,210630,406,-496,809,-177,-337,-268
283,1748915,502,375,851,-153650,-177310,210630,306,-539,809,-165,-315,-268
284,1755095,531,313,836,-136990,-165060,206080,280,-572,775,-141,-303,-273
285,1761275,531,313,836,-116760,-149520,205240,280,-572,775,-141,-303,-273
286,1767455,560,298,795,-116760,-149520,205240,268,-619,750,-121,-294,-273
287,1773635,597,320,726,-106820,-132090,207130,320,-650,703,-106,-274,-261
288,1779815,597,320,726,-118790,-115080,213080,320,-650,703,-106,-274,-261
289,1785995,599,372,628,-118790,-115080,213080,345,-635,661,-85,-253,-274
290,1792175,565,352,533,-158550,-102200,224000,345,-635,661,-85,-253,-274
291,1798355,565,352,533,-158550,-102200,224000,272,-603,570,-70,-241,-282
292,1804535,531,264,440,-215180,-94500,239680,185,-586,496,-45,-205,-286
293,1810715,531,132,437,-273070,-90720,258580,185,-586,496,-45,-205,-286
294,1816895,531,132,437,-273070,-90720,258580,-76,-609,624,-42,-174,-291
295,1823075,591,-170,679,-313110,-91420,276430,-326,-701,822,-28,-141,-289
296,1829255,737,-346,878,-316960,-98630,282590,-326,-701,822,-28,-141,-289
297,1835435,737,-346,878,-316960,-98630,282590,-304,-759,856,-4,-111,-291
298,1841615,815,-279,887,-298480,-111300,267540,-304,-759,856,-4,-111,-291
299,1847794,815,-279,887,-278250,-127890,231140,-203,-719,724,-4,-70,-297
300,1853975,777,-185,723,-278250,-127890,231140,-214,-635,519,16,-43,-289
301,1860154,679,-211,536,-261100,-145880,187460,-214,-635,519,16,-43,-289
302,1866334,679,-211,536,-261100,-160930,154000,-301,-619,393,22,-19,-282
303,1872514,648,-283,425,-243950,-160930,154000,-348,-707,427,22,-19,-282
304,1878694,697,-320,443,-231140,-168070,140840,-348,-707,427,40,7,-264
305,1884874,697,-320,443,-231140,-168070,140840,-401,-813,492,42,31,-250
306,1891054,769,-372,501,-226590,-165690,149520,-401,-813,492,42,31,-250
307,1897234,809,-416,570,-226590,-155820,172830,-452,-871,574,52,57,-240
308,1903414,809,-416,570,-226590,-155820,172830,-524,-858,627,57,70,-232
309,1909594,804,-492,620,-230790,-147910,201740,-524,-858,627,57,70,-232
310,1915774,889,-612,654,-232400,-149870,225680,-636,-911,637,70,112,-214
311,1921954,889,-612,654,-232400,-149870,225680,-636,-911,579,70,112,-214
312,1928134,931,-530,615,-224630,-162540,231910,-543,-905,579,70,138,-199
313,1934314,931,-530,615,-212660,-186270,219240,-561,-875,433,67,165,-189
314,1940494,923,-532,487,-212660,-186270,219240,-561,-875,433,67,165,-189
315,1946674,859,-527,346,-196560,-219450,192920,-550,-782,283,78,178,-153
