Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
0,0,-2,-29,1005,700,420,420,-89,-20,965,-450,-73,-502
1,6168,-5,-30,1013,700,420,420,-89,-20,965,-450,-73,-502
2,12348,-2,-26,954,630,910,700,-39,-23,1014,-445,-60,-505
3,18528,-2,-26,954,630,910,700,-61,-19,997,-445,-60,-505
4,24708,-7,-35,1009,560,420,350,-61,-19,997,-448,-67,-499
5,30888,-2,-28,1006,700,0,280,-61,-24,991,-454,-61,-490
6,37068,-2,-28,1006,700,0,280,-61,-24,991,-454,-61,-490
7,43247,-6,-31,1009,490,70,210,-60,-24,995,-456,-66,-501
8,49427,-3,-28,1007,560,-70,210,-62,-23,991,-448,-72,-507
9,55607,-3,-28,1007,560,-70,210,-62,-23,991,-448,-72,-507
10,61787,-2,-30,1008,420,-70,140,-60,-24,995,-453,-57,-493
11,67967,-2,-30,1008,350,-140,140,-60,-24,994,-453,-57,-493
12,74147,-3,-28,1007,350,-140,140,-63,-24,994,-456,-69,-489
13,80327,-5,-28,1008,350,-140,140,-61,-24,995,-448,-52,-498
14,86507,-5,-28,1008,280,-210,210,-61,-24,995,-448,-52,-498
15,92687,-5,-26,1006,280,-210,210,-62,-20,994,-448,-78,-496
16,98867,-4,-29,1008,210,-210,210,-61,-25,994,-448,-78,-496
17,105047,-4,-29,1008,210,-210,210,-61,-25,994,-444,-60,-487
18,111227,-2,-29,1007,70,-210,210,-62,-23,991,-451,-66,-492
19,117407,-4,-28,1005,70,-140,210,-62,-23,991,-451,-66,-492
20,123587,-4,-28,1005,70,-140,210,-69,-24,991,-444,-76,-490
21,129767,0,-46,1022,70,-140,210,-60,-20,996,-448,-73,-499
22,135947,-3,-24,985,210,-420,140,-60,-20,996,-448,-73,-499
23,142127,-3,-24,985,210,-420,140,-64,-29,1000,-444,-76,-483
24,148307,-1,-29,1017,350,70,210,-69,-23,985,-444,-76,-483
25,154487,-1,-29,1017,420,140,280,-69,-23,985,-453,-73,-499
26,160667,-5,-31,1002,420,140,280,-61,-24,1002,-451,-70,-493
27,166847,-2,-29,1008,560,-70,210,-61,-24,1002,-451,-70,-493
28,173026,-2,-29,1008,560,70,210,-62,-21,990,-456,-70,-501
29,179206,-5,-30,1009,420,70,210,-60,-23,993,-450,-61,-489
30,185386,-4,-28,1006,490,0,280,-60,-23,993,-450,-61,-489
31,191566,-4,-28,1006,490,0,280,-62,-20,991,-457,-72,-498
32,197746,-6,-28,1007,490,70,280,-61,-24,994,-457,-72,-498
33,203926,-4,-28,1007,490,0,210,-61,-24,994,-450,-63,-493
34,210106,-4,-28,1007,490,0,210,-64,-19,997,-448,-69,-490
35,216286,-4,-30,1007,490,70,210,-64,-19,997,-448,-69,-490
36,222466,-3,-30,1006,490,0,210,-61,-22,995,-447,-69,-499
37,228646,-3,-30,1006,490,0,210,-63,-21,991,-447,-69,-499
38,234826,-4,-31,1007,490,0,210,-63,-21,991,-450,-72,-490
39,241006,-4,-31,1007,490,0,210,-63,-24,996,-447,-63,-498
40,247186,-3,-32,1007,490,0,210,-63,-23,993,-447,-63,-498
41,253366,-3,-31,1006,490,70,210,-64,-23,993,-447,-75,-490
42,259546,-3,-31,1006,490,-70,280,-63,-24,994,-453,-67,-492
43,265726,-2,-31,1007,490,-70,280,-63,-24,994,-453,-67,-492
44,271906,-4,-30,1006,490,0,280,-61,-23,987,-457,-78,-492
45,278086,-4,-30,1006,490,0,280,-62,-24,993,-457,-78,-492
46,284266,-3,-29,1007,490,0,210,-62,-24,993,-453,-67,-507
47,290446,-3,-29,1007,490,0,210,-61,-21,991,-450,-70,-498
48,296626,-3,-29,1007,490,0,210,-61,-21,991,-450,-70,-498
49,302806,-5,-30,1006,490,0,210,-61,-25,991,-448,-72,-487
50,308986,-4,-28,1007,490,0,210,-61,-21,986,-453,-72,-501
51,315166,-4,-28,1007,490,0,210,-61,-21,986,-453,-72,-501
52,321345,-4,-29,1006,490,0,210,-61,-24,991,-454,-64,-495
53,327525,-4,-29,1006,490,0,210,-62,-20,988,-454,-64,-495
54,333705,-3,-30,1006,490,0,210,-62,-20,988,-454,-67,-486
55,339885,-3,-30,1006,490,0,210,-62,-23,992,-447,-63,-499
56,346065,-3,-30,1006,490,0,210,-62,-23,992,-447,-63,-499
57,352245,-3,-31,1007,560,0,210,-63,-26,988,-456,-70,-499
58,358425,-4,-32,1006,490,0,210,-62,-26,993,-456,-70,-495
59,364605,-4,-32,1006,490,0,210,-62,-26,993,-442,-70,-495
60,370785,-3,-31,1006,490,0,280,-64,-25,988,-453,-67,-498
61,376965,-2,-30,1007,560,0,210,-62,-24,991,-453,-67,-498
62,383145,-2,-30,1007,560,0,210,-62,-24,991,-445,-64,-490
63,389325,-3,-31,1007,490,0,210,-61,-22,988,-454,-66,-507
64,395505,-3,-31,1006,490,0,210,-61,-22,988,-454,-66,-507
65,401685,-3,-31,1006,490,0,210,-62,-26,996,-457,-63,-492
66,407865,-4,-30,1006,560,0,210,-63,-22,991,-457,-63,-492
67,414045,-4,-30,1006,490,0,210,-63,-22,991,-441,-66,-484
68,420225,-4,-30,1006,490,0,210,-62,-23,992,-454,-72,-496
69,426405,-3,-29,1007,490,0,280,-62,-22,990,-454,-72,-496
70,432585,-3,-29,1007,490,70,280,-62,-22,990,-451,-63,-501
71,438765,-4,-30,1007,560,70,280,-62,-26,991,-456,-64,-490
72,444945,-5,-30,1007,490,0,210,-62,-26,991,-456,-64,-490
73,451124,-5,-30,1007,490,0,210,-63,-21,994,-456,-72,-495
74,457304,-3,-30,1007,490,0,210,-63,-25,995,-456,-72,-495
75,463484,-3,-30,1007,490,0,210,-63,-25,995,-453,-70,-493
76,469664,-3,-30,1007,490,0,210,-64,-23,989,-456,-73,-486
77,475844,-2,-30,1006,490,70,210,-64,-23,989,-456,-73,-486
78,482024,-2,-29,1006,490,0,280,-62,-26,993,-451,-73,-499
79,488204,-3,-29,1006,490,0,280,-63,-25,992,-451,-73,-490
80,494384,-2,-30,1006,490,70,210,-63,-25,992,-454,-72,-490
81,500564,-2,-30,1006,490,0,210,-63,-23,994,-457,-70,-501
82,506744,-4,-30,1006,490,0,210,-62,-25,991,-457,-70,-501
83,512924,-3,-29,1008,490,70,210,-62,-25,991,-459,-72,-499
84,519104,-3,-29,1008,490,70,280,-64,-25,996,-457,-67,-493
85,525284,-3,-30,1007,490,0,280,-64,-25,996,-457,-67,-493
86,531464,-4,-30,1007,490,0,280,-65,-24,993,-441,-67,-498
87,537644,-4,-30,1007,490,0,280,-63,-23,997,-441,-67,-498
88,543824,-4,-29,1006,490,0,210,-63,-23,997,-450,-64,-498
89,550004,-4,-30,1007,490,70,280,-63,-24,990,-451,-70,-496
90,556184,-4,-30,1007,490,70,280,-61,-25,992,-451,-70,-496
91,562364,-4,-31,1007,560,0,210,-61,-25,992,-456,-73,-496
92,568544,-4,-30,1007,490,0,210,-61,-21,997,-456,-66,-501
93,574724,-3,-30,1007,490,0,210,-61,-21,997,-456,-66,-501
94,580904,-4,-30,1007,490,70,210,-64,-22,993,-459,-67,-493
95,587084,-4,-30,1007,490,0,210,-61,-24,991,-459,-67,-493
96,593264,-4,-30,1006,490,0,210,-61,-24,991,-460,-66,-496
97,599443,-3,-29,1007,490,0,210,-61,-23,995,-456,-73,-499
98,605623,-3,-29,1007,490,0,210,-61,-22,994,-456,-73,-499
99,611803,-3,-29,1007,490,0,210,-61,-22,994,-447,-67,-489
100,617983,-4,-29,1006,560,0,280,-60,-22,988,-447,-67,-492
101,624163,-4,-29,1006,560,0,280,-60,-22,988,-450,-73,-492
102,630343,-3,-29,1006,490,0,210,-60,-23,997,-454,-57,-492
103,636523,-3,-30,1007,490,70,280,-64,-21,988,-454,-57,-492
104,642703,-3,-30,1007,490,70,280,-64,-21,988,-459,-67,-496
105,648883,-4,-30,1006,490,0,210,-61,-22,994,-450,-76,-502
106,655063,-4,-30,1007,490,70,210,-61,-22,994,-450,-76,-502
107,661243,-4,-29,1007,490,70,210,-60,-21,988,-447,-60,-495
108,667423,-3,-30,1007,490,70,210,-61,-27,988,-447,-60,-495
109,673603,-3,-30,1007,490,0,210,-61,-27,988,-459,-60,-499
110,679783,-3,-30,1007,490,0,210,-63,-20,991,-453,-61,-495
111,685963,-2,-29,1008,560,70,210,-63,-22,996,-453,-61,-495
112,692143,-2,-29,1008,560,70,280,-63,-22,996,-457,-67,-492
113,698323,-4,-31,1007,490,0,280,-62,-21,990,-453,-67,-493
114,704503,-4,-30,1006,560,0,210,-62,-21,990,-453,-67,-493
115,710683,-4,-30,1006,560,0,210,-61,-24,991,-454,-61,-504
116,716863,-4,-30,1006,490,0,210,-65,-25,987,-454,-61,-504
117,723043,-3,-30,1007,490,0,210,-65,-25,987,-459,-61,-498
118,729223,-3,-30,1007,490,0,210,-63,-24,993,-445,-67,-495
119,735403,-2,-30,1007,490,0,210,-62,-22,991,-445,-67,-495
120,741582,-2,-30,1007,560,0,210,-62,-22,991,-457,-63,-496
121,747762,-4,-29,1007,560,0,210,-63,-25,988,-457,-67,-487
122,753942,-5,-31,1007,490,0,280,-63,-25,988,-454,-67,-487
123,760122,-5,-31,1007,560,0,210,-61,-21,987,-460,-63,-483
124,766302,-4,-30,1008,560,0,210,-64,-26,997,-460,-63,-483
125,772482,-4,-30,1008,560,0,210,-64,-26,997,-447,-64,-496
126,778662,-4,-30,1008,560,0,210,-63,-21,991,-460,-67,-496
127,784842,-2,-30,1007,560,0,210,-63,-24,990,-460,-67,-496
128,791022,-4,-30,1006,560,70,210,-63,-24,990,-454,-70,-490
129,797202,-4,-30,1006,560,70,210,-63,-24,988,-454,-70,-490
130,803382,-3,-29,1007,560,70,210,-63,-24,988,-456,-69,-499
131,809562,-4,-30,1007,560,70,210,-63,-24,990,-448,-69,-498
132,815742,-4,-30,1007,560,70,210,-62,-20,992,-448,-69,-498
133,821922,-4,-30,1007,490,70,210,-62,-20,992,-453,-76,-489
134,828102,-4,-30,1007,490,0,210,-62,-24,989,-459,-69,-489
135,834282,-3,-29,1007,490,0,210,-62,-24,989,-459,-69,-489
136,840462,-4,-31,1006,490,0,210,-63,-24,989,-459,-64,-495
137,846642,-4,-31,1006,490,0,210,-63,-26,997,-459,-64,-495
138,852822,-4,-29,1007,490,0,210,-63,-26,997,-457,-61,-493
139,859002,-3,-30,1006,490,0,210,-63,-22,990,-459,-63,-489
140,865182,-3,-30,1006,490,0,210,-64,-25,993,-459,-63,-489
141,871362,-4,-30,1007,560,0,210,-64,-25,993,-450,-69,-489
142,877541,-3,-29,1006,490,0,210,-61,-23,988,-450,-67,-489
143,883721,-3,-29,1006,490,0,210,-61,-23,988,-453,-67,-489
144,889901,-3,-29,1008,490,0,210,-63,-25,988,-453,-57,-489
145,896081,-5,-30,1006,560,0,210,-63,-20,994,-453,-57,-489
146,902261,-5,-30,1006,560,0,210,-63,-20,994,-448,-70,-498
147,908441,-4,-29,1007,490,0,210,-62,-21,993,-454,-72,-499
148,914621,-4,-29,1006,490,0,280,-63,-23,993,-454,-72,-499
149,920801,-3,-30,1006,490,0,280,-63,-23,993,-447,-84,-498
150,926981,-4,-31,1005,490,0,280,-63,-24,992,-447,-84,-498
151,933161,-4,-31,1005,560,0,280,-63,-24,992,-444,-64,-499
152,939341,-4,-30,1006,560,0,280,-62,-26,991,-451,-61,-487
153,945521,-3,-29,1007,560,0,210,-65,-26,994,-451,-61,-487
154,951701,-3,-29,1007,560,0,210,-65,-26,994,-442,-67,-492
155,957881,-3,-31,1007,490,0,280,-62,-23,993,-453,-69,-498
156,964061,-4,-30,1007,490,0,210,-62,-23,992,-453,-69,-498
157,970241,-4,-30,1007,490,0,210,-62,-23,992,-447,-67,-495
158,976421,-3,-31,1006,490,0,280,-63,-26,995,-447,-67,-495
159,982601,-3,-31,1007,560,0,210,-63,-26,995,-448,-70,-499
160,988781,-3,-31,1007,560,0,210,-64,-24,995,-454,-66,-498
161,994961,-3,-30,1007,560,0,210,-62,-23,994,-454,-66,-498
162,1001141,-3,-30,1007,560,0,280,-62,-23,994,-451,-60,-490
163,1007320,-5,-29,1008,560,0,280,-63,-23,990,-454,-67,-495
164,1013500,-4,-30,1006,560,70,210,-63,-23,990,-454,-67,-495
165,1019680,-4,-30,1006,560,0,280,-60,-26,990,-448,-58,-493
166,1025860,-4,-29,1007,560,0,280,-62,-23,992,-448,-58,-493
167,1032040,-4,-29,1007,560,0,210,-62,-23,992,-454,-75,-501
168,1038220,-4,-29,1007,560,0,210,-62,-22,995,-462,-63,-498
169,1044400,-5,-30,1007,560,0,280,-62,-21,998,-462,-63,-498
170,1050580,-3,-29,1007,490,0,280,-62,-21,998,-450,-70,-502
171,1056760,-3,-29,1007,490,0,280,-62,-23,991,-450,-70,-502
172,1062940,-4,-29,1005,560,0,210,-62,-23,991,-462,-69,-489
173,1069120,-3,-30,1008,490,70,280,-64,-23,995,-465,-69,-502
174,1075300,-3,-30,1008,490,70,280,-62,-20,992,-465,-69,-502
175,1081480,-3,-29,1007,490,70,280,-62,-20,992,-460,-70,-493
176,1087660,-3,-29,1007,490,0,280,-62,-22,990,-454,-64,-490
177,1093840,-3,-31,1009,490,0,280,-61,-22,993,-454,-64,-490
178,1100020,-4,-30,1006,490,0,280,-61,-22,993,-457,-70,-493
179,1106200,-4,-30,1006,490,0,280,-63,-23,994,-457,-70,-493
180,1112380,-3,-30,1006,490,0,280,-63,-23,994,-447,-63,-507
181,1118560,-2,-29,1007,560,0,210,-62,-23,996,-451,-61,-495
182,1124740,-2,-29,1007,560,0,210,-61,-23,988,-451,-61,-495
183,1130920,-4,-31,1006,490,70,210,-61,-23,988,-457,-64,-495
184,1137100,-5,-29,1004,560,-70,210,-62,-20,988,-454,-66,-489
185,1143280,-5,-29,1004,560,-70,210,-61,-24,996,-454,-66,-489
186,1149459,-3,-30,1009,630,-210,140,-61,-24,996,-453,-64,-498
187,1155639,-4,-30,1004,560,-140,210,-61,-20,991,-453,-64,-498
188,1161819,-4,-30,1004,560,-140,210,-61,-20,991,-450,-73,-496
189,1167999,-3,-29,1008,560,-70,210,-62,-22,996,-450,-69,-498
190,1174179,-3,-29,1008,490,0,280,-61,-23,992,-450,-69,-498
191,1180359,-6,-31,1009,490,0,280,-61,-23,992,-450,-70,-490
192,1186539,-4,-28,1006,560,-70,280,-62,-23,990,-450,-70,-490
193,1192719,-4,-28,1006,560,-140,350,-62,-23,992,-460,-66,-486
194,1198899,-5,-29,1008,560,-140,350,-61,-22,992,-447,-73,-501
195,1205079,-2,-28,1007,560,-140,420,-61,-22,994,-447,-73,-501
196,1211259,-2,-28,1007,560,-140,420,-61,-22,994,-457,-78,-490
197,1217439,3,-26,1010,350,70,350,-57,-29,989,-459,-58,-495
198,1223619,-2,-33,1008,-70,630,280,-68,-21,990,-459,-58,-495
199,1229799,-2,-33,1008,-70,630,280,-68,-21,990,-460,-69,-502
200,1235979,0,-27,1005,140,280,210,-59,-28,998,-460,-69,-502
201,1242159,-3,-29,1010,-70,490,280,-59,-28,998,-454,-70,-499
202,1248339,-3,-29,1010,-70,490,280,-65,-20,992,-451,-70,-501
203,1254519,-2,-30,1004,70,140,280,-57,-31,996,-451,-70,-501
204,1260699,-2,-30,1004,0,210,280,-57,-31,996,-453,-67,-499
205,1266879,2,-22,1014,0,210,280,-55,-32,996,-451,-66,-498
206,1273059,3,-24,1013,-210,490,280,-58,-33,996,-451,-66,-498
207,1279239,3,-24,1013,-210,840,350,-58,-33,996,-462,-73,-499
208,1285419,7,-23,1008,-490,840,350,-49,-40,995,-462,-73,-499
209,1291598,15,-12,1018,-980,1610,350,-49,-40,995,-459,-72,-502
210,1297778,15,-12,1018,-980,1610,350,-44,-52,1003,-457,-67,-502
211,1303958,29,-10,1020,-1400,2170,350,-30,-45,1007,-457,-67,-502
212,1310138,3,7,1021,-1890,3290,70,-30,-45,1007,-459,-67,-504
213,1316318,3,7,1021,-1890,3290,70,-32,-4,1002,-459,-67,-495
214,1322498,-36,-7,1012,-1820,3290,-1050,-56,34,1006,-460,-61,-495
215,1328678,-73,-18,1024,-2520,3430,210,-56,34,1006,-453,-57,-496
216,1334858,-73,-18,1024,-2520,3430,210,-33,69,987,-453,-57,-496
217,1341038,-118,-6,1006,-1820,3430,3920,-33,69,987,-453,-69,-499
218,1347218,-118,-6,1006,-1680,3080,5880,-36,139,990,-454,-69,-501
219,1353398,-163,-5,1006,-1680,3080,5880,-37,36,1027,-454,-69,-501
220,1359578,-45,-13,1034,-4900,2170,5320,-37,36,1027,-454,-58,-499
221,1365758,-45,-13,1034,-4900,1120,2730,-91,-74,1023,-454,-58,-499
222,1371938,59,-62,1025,-8820,1120,2730,-91,-74,1001,-457,-61,-498
223,1378118,104,-75,1007,-13440,-1260,1260,-111,-129,1001,-454,-70,-490
224,1384298,104,-75,1007,-13440,-1260,1260,-126,-94,970,-454,-70,-490
225,1390478,66,-90,993,-16520,-2380,0,-126,-94,970,-451,-57,-496
226,1396658,31,-84,992,-13930,-2240,-980,-119,-60,972,-453,-57,-496
227,1402838,31,-84,992,-13930,-2240,-980,-99,-21,970,-453,-57,-496
228,1409018,-6,-67,992,-9100,-420,-770,-99,-21,970,-445,-66,-502
229,1415198,-48,-39,1008,-7000,-350,840,-67,22,1001,-445,-66,-502
230,1421378,-48,-39,1008,-7000,-350,840,-67,22,1001,-459,-55,-495
231,1427558,-93,-8,1025,-8330,-910,3220,-36,66,1015,-463,-55,-496
232,1433738,-93,-8,1025,-11970,-1540,4830,-16,41,1026,-463,-55,-496
233,1439917,-80,9,1036,-11970,-1540,4830,-16,41,1026,-454,-52,-504
234,1446097,-22,11,1027,-15190,-1890,5320,-32,-22,1010,-454,-52,-505
235,1452277,-22,11,1027,-15190,-2310,5950,-66,-77,975,-454,-48,-505
236,1458457,38,-25,992,-16310,-2310,5950,-66,-77,975,-456,-55,-505
237,1464637,47,-63,975,-16240,-3080,6860,-111,-63,949,-456,-55,-505
238,1470817,47,-63,975,-16240,-3080,6860,-111,-63,949,-456,-49,-501
239,1476997,50,-82,967,-11550,-3570,6720,-107,-93,931,-453,-52,-496
240,1483177,78,-65,956,-4060,-2100,7350,-97,-106,948,-453,-52,-496
241,1489357,78,-65,956,-4060,-2100,7350,-97,-106,948,-456,-46,-504
242,1495537,69,-56,1005,770,-1820,7350,-89,-70,1012,-456,-46,-504
243,1501717,69,-42,1037,1890,-1260,7420,-67,-6,1027,-457,-60,-510
244,1507897,3,-42,1037,1890,-1260,7420,-67,-6,1027,-454,-54,-507
245,1514077,-50,-36,1036,280,-1750,8680,-69,37,1029,-454,-54,-507
246,1520257,-50,-36,1036,-2030,-1820,10010,-69,37,1029,-453,-49,-498
247,1526437,-73,-56,1031,-2030,-1820,10010,-112,43,1009,-450,-48,-501
248,1532617,-58,-105,1006,-4270,-1120,10570,-153,21,986,-450,-48,-501
249,1538797,-58,-105,1006,-4270,-1120,9730,-153,21,986,-442,-49,-508
250,1544977,-20,-128,984,-6300,-1540,9730,-160,-30,970,-442,-49,-508
251,1551157,33,-124,981,-7630,-1540,7700,-160,-30,970,-457,-49,-499
252,1557337,33,-124,981,-7630,-1540,7700,-151,-61,970,-456,-55,-507
253,1563517,38,-112,993,-7980,-840,5530,-135,-69,1001,-456,-55,-507
254,1569696,51,-91,1028,-8120,-700,4060,-135,-69,1001,-460,-46,-507
255,1575876,51,-91,1028,-8120,-700,4060,-110,-75,1026,-460,-63,-516
256,1582056,50,-71,1036,-8610,-770,3430,-111,-67,1021,-445,-63,-516
257,1588236,50,-83,1027,-8890,-1050,3360,-111,-67,1021,-451,-49,-519
258,1594416,33,-83,1027,-8890,-1050,3360,-135,-49,996,-451,-49,-519
259,1600596,24,-111,1017,-8260,-1610,3920,-135,-49,996,-457,-51,-505
260,1606776,24,-111,1017,-5810,-1960,4970,-159,-40,996,-451,-51,-501
261,1612956,7,-127,1011,-5810,-1960,4970,-155,-17,999,-451,-51,-501
262,1619136,-13,-121,1022,-1190,-3150,4970,-155,-17,999,-445,-45,-504
263,1625316,-13,-121,1022,-1190,-3150,3920,-139,21,1018,-445,-45,-504
264,1631496,-48,-102,1041,3710,-4130,3920,-100,47,1021,-453,-48,-514
265,1637676,-68,-66,1042,7490,-4690,2310,-100,47,1021,-459,-54,-505
266,1643856,-68,-66,1042,7490,-4690,2310,-69,20,1029,-459,-54,-505
267,1650036,-39,-33,1038,8400,-5460,-70,-69,20,1029,-453,-52,-516
268,1656216,-4,9,1034,3990,-5880,-2450,-24,-13,1037,-448,-48,-499
269,1662396,-4,9,1034,3990,-5880,-2450,3,-40,1038,-448,-48,-499
270,1668576,21,37,1027,-5950,-6440,-5950,3,-40,1038,-441,-43,-508
271,1674756,21,44,1002,-18200,-7490,-10010,10,-65,1006,-441,-43,-508
272,1680936,45,44,1002,-18200,-7490,-10010,-40,-77,994,-439,-52,-502
273,1687116,39,-2,997,-28490,-9170,-11760,-40,-77,994,-448,-45,-508
274,1693295,39,-2,997,-34090,-8330,-6790,-185,-81,1026,-448,-45,-508
275,1699476,35,-143,1042,-34090,-8330,-6790,-185,-81,1026,-453,-43,-513
276,1705656,25,-194,978,-30590,-5180,3010,-229,-60,939,-453,-40,-508
277,1711835,25,-194,978,-30590,-5180,6720,-223,-62,976,-439,-40,-508
278,1718015,45,-187,1014,-16660,-5110,6720,-223,-62,976,-450,-34,-505
279,1724195,0,-204,1032,-350,-70,6300,-235,-14,985,-450,-34,-505
280,1730375,0,-204,1032,-350,-70,6300,-235,-14,1001,-448,-43,-511
281,1736555,-12,-189,1043,17920,3080,5460,-212,-11,1001,-453,-48,-510
282,1742735,-5,-157,1049,36820,4480,3570,-180,-7,1002,-453,-48,-510
283,1748915,-5,-157,1049,36820,4480,3570,-180,-7,1002,-442,-49,-510
284,1755095,-9,-126,1062,54810,5250,280,-145,-6,1028,-442,-49,-510
285,1761275,-9,-126,1082,70070,5320,-3430,-103,-3,1055,-444,-58,-511
286,1767455,-16,-88,1082,70070,5320,-3430,-103,-3,1055,-436,-73,-507
287,1773635,-23,-39,1102,80780,4620,-6300,-51,-1,1075,-436,-73,-507
288,1779815,-23,-39,1102,87080,2030,-8470,-51,-1,1075,-444,-73,-496
289,1785995,-7,-3,1115,87080,2030,-8470,-29,-26,1093,-433,-79,-492
290,1792175,5,0,1096,89180,-2660,-9660,-38,-41,1075,-433,-79,-492
291,1798355,5,0,1096,89180,-2660,-9660,-38,-41,1075,-439,-90,-498
292,1804535,21,-20,1079,89110,-8330,-8330,-67,-63,1064,-439,-90,-498
293,1810715,20,-45,1053,87010,-10150,-3430,-75,-58,1004,-436,-93,-499
294,1816895,20,-45,1053,87010,-10150,-3430,-75,-58,1004,-435,-123,-492
295,1823075,42,-29,992,84910,-9450,1470,-46,-85,955,-435,-123,-492
296,1829255,49,-1,963,85260,-7980,1750,-46,-85,955,-439,-130,-492
297,1835435,49,-1,963,85260,-7980,1750,-13,-59,941,-439,-142,-480
298,1841614,24,37,960,86590,-4060,140,36,-39,936,-433,-142,-480
299,1847795,24,37,956,88410,-560,-1610,36,-39,936,-426,-142,-481
300,1853974,1,81,956,88410,-560,-1610,67,-6,951,-426,-142,-481
301,1860154,-30,98,980,90020,-1330,-3920,65,19,974,-426,-153,-477
302,1866334,-30,98,980,89390,-5670,-6860,65,19,974,-424,-163,-484
303,1872514,-52,92,991,89390,-5670,-6860,66,29,989,-424,-163,-484
304,1878694,-57,104,998,86240,-12180,-8470,66,29,989,-433,-168,-469
305,1884874,-57,104,998,86240,-12180,-8470,89,2,994,-433,-168,-469
306,1891054,-23,123,998,81480,-19040,-9100,108,-52,983,-424,-169,-471
307,1897234,37,146,996,75880,-24150,-10150,108,-52,983,-417,-183,-460
308,1903414,37,146,996,75880,-24150,-10150,140,-122,986,-417,-183,-460
309,1909594,100,177,997,70560,-25200,-12040,140,-122,1006,-427,-183,-468
310,1915774,154,197,1029,67410,-22540,-13020,157,-182,1006,-417,-199,-463
311,1921954,154,197,1029,67410,-22540,-13020,197,-229,1066,-417,-199,-463
312,1928134,193,243,1084,67690,-17430,-10570,197,-229,1066,-403,-204,-454
313,1934314,193,243,1106,64750,-8960,-7070,280,-254,1112,-403,-204,-454
314,1940494,212,315,1106,64750,-8960,-7070,163,-203,1038,-411,-204,-460
315,1946674,153,190,1071,59990,-3710,-4270,163,-203,1038,-412,-213,-445
316,1952854,153,190,1071,72380,-1400,1610,58,-108,990,-412,-213,-445
317,1959034,67,95,1040,72380,-1400,1610,58,-108,990,-415,-231,-445
318,1965214,22,152,1038,88760,2380,6230,121,-52,1019,-406,-223,-441
319,1971394,22,152,1038,88760,2380,6230,194,-9,1033,-406,-223,-441
320,1977573,-19,221,1041,92960,5180,5950,194,-9,1033,-403,-243,-435
321,1983754,-50,237,1043,88200,2870,6510,206,9,1031,-403,-243,-435
322,1989933,-50,237,1043,88200,2870,6510,229,15,1057,-409,-246,-426
323,1996113,-53,255,1073,85050,-2660,8890,229,15,1057,-402,-252,-421
324,2002293,-9,220,1138,84140,-6650,10710,177,-42,1133,-402,-252,-421
325,2008473,-9,220,1138,84140,-6650,10710,177,-42,1133,-402,-262,-414
326,2014653,26,223,1144,87220,-7700,15540,210,-63,1110,-402,-262,-414
327,2020833,26,223,1144,100030,-12460,12950,253,-123,1143,-390,-279,-397
328,2027013,90,282,1176,100030,-12460,12950,253,-123,1143,-397,-279,-399
329,2033193,124,260,1175,113680,-15050,5600,227,-159,1121,-397,-279,-399
330,2039373,124,260,1175,127120,-16310,1260,192,-183,1085,-390,-297,-391
331,2045553,148,233,1137,127120,-16310,1260,192,-183,1085,-393,-301,-384
332,2051733,138,162,1126,141820,-13370,770,102,-165,1081,-393,-301,-384
333,2057913,138,162,1126,141820,-13370,770,102,-165,1081,-390,-319,-366
334,2064093,59,179,1024,154350,-3570,7210,197,-72,959,-390,-319,-366
335,2070273,-16,290,976,166250,-910,10570,299,6,920,-381,-327,-363
336,2076453,-16,290,976,166250,-910,10570,299,6,920,-381,-339,-334
337,2082633,-73,349,929,174510,-1470,9870,347,65,876,-381,-339,-334
338,2088813,-117,406,829,178080,-3010,8050,347,65,778,-384,-354,-334
339,2094993,-117,406,829,178080,-3010,8050,404,76,778,-388,-364,-300
340,2101173,-86,447,746,178780,-1540,6090,444,26,692,-388,-364,-300
341,2107353,-86,447,746,177520,1750,2800,444,26,692,-382,-372,-292
342,2113533,-19,496,664,177520,1750,2800,509,-47,604,-382,-372,-292
343,2119713,41,558,604,176190,1330,-2590,548,-93,604,-382,-376,-264
344,2125892,41,558,604,173460,1820,-7210,548,-93,604,-375,-396,-267
345,2132072,58,582,604,173460,1820,-7210,549,-103,607,-375,-396,-267
346,2138252,89,568,631,166600,5600,-9310,549,-103,607,-382,-403,-246
347,2144432,89,568,631,166600,5600,-9310,537,-146,653,-382,-403,-246
348,2150612,117,563,655,160230,9240,-11760,530,-138,598,-394,-411,-231
349,2156792,93,557,604,159040,12950,-14630,530,-138,598,-382,-417,-210
350,2162972,93,557,604,159040,12950,-14630,535,-102,553,-382,-417,-210
351,2169152,67,577,570,163310,16240,-16940,566,-92,527,-384,-423,-205
352,2175332,47,597,542,168910,18200,-20160,566,-92,527,-391,-435,-181
353,2181512,47,597,542,168910,18200,-20160,600,-58,528,-391,-435,-181
354,2187692,17,656,537,171780,18340,-22050,600,-58,528,-390,-441,-171
355,2193872,17,656,537,162330,20020,-23240,707,-39,525,-390,-441,-171
356,2200052,-11,742,522,162330,20020,-23240,725,2,531,-388,-445,-160
357,2206232,-50,736,512,141330,19320,-24150,725,2,531,-393,-453,-154
358,2212412,-50,736,512,125650,15120,-23100,681,14,542,-393,-453,-154
